Date,Ward,I_score,Top_I_score,Raw_I_score
2001-01-29,千代田,0.0,0.0,1.5287667844386144
2001-01-29,中央区,0.0,0.0,-0.5918807001725128
2001-01-29,みなと,0.0,0.0,0.4353120018786358
2001-01-29,新宿区,0.0,0.0,2.2316158446475507
2001-01-29,文京,0.0,0.0,2.696062034106986
2001-01-29,台東,0.0,0.0,0.5556866658946026
2001-01-29,墨田区,0.0,0.0,0.5588988607576928
2001-01-29,江東区,0.0,0.0,-0.7016403182383892
2001-01-29,品川区,0.0,0.0,-0.9552293262870287
2001-01-29,目黒区,0.0,0.0,2.904126041466342
2001-01-29,大田区,0.0,0.0,-1.1657910734546886
2001-01-29,世田谷,0.0,0.0,-2.181951663190902
2001-01-29,渋谷区,0.0,0.0,-1.0117683431909015
2001-01-29,中野区,0.0,0.0,-2.3117717085482705
2001-01-29,杉並,0.0,0.0,1.8374411847761756
2001-01-29,池袋,0.0,0.0,5.674933198938515
2001-01-29,北区,0.0,0.0,0.9111729196540624
2001-01-29,荒川区,0.0,0.0,2.817152739602897
2001-01-29,板橋区,0.0,0.0,-2.1045926748692363
2001-01-29,練馬区,0.0,0.0,-3.7825735930600626
2001-01-29,足立,0.0,0.0,5.042319862397918
2001-01-29,葛飾区,0.0,0.0,1.1216209694881767
2001-01-29,江戸川,0.0,0.0,0.5799256878012718
2001-02-05,千代田,0.7806443557313256,3.053415854533696,1.3360957537301057
2001-02-05,中央区,0.5472018484084559,3.053415854533696,0.553877544508027
2001-02-05,みなと,1.4408177171953833,3.053415854533696,2.8920432740450193
2001-02-05,新宿区,1.0376537921789215,3.053415854533696,2.7124879943548237
2001-02-05,文京,1.1571353163570828,3.053415854533696,8.882475278886893
2001-02-05,台東,0.6658288625442277,3.053415854533696,1.7607561786353818
2001-02-05,墨田区,0.5363301787500314,3.053415854533696,0.3244731827786366
2001-02-05,江東区,0.6379210710271449,3.053415854533696,-0.7613297874735383
2001-02-05,品川区,1.2945443976949003,3.053415854533696,1.9307220094443645
2001-02-05,目黒区,1.2335697418049323,3.053415854533696,6.593332735246727
2001-02-05,大田区,1.339363978175636,3.053415854533696,3.1574901693596606
2001-02-05,世田谷,1.8425191813322628,3.053415854533696,4.685478286641748
2001-02-05,渋谷区,1.5954041133446237,3.053415854533696,3.1037498744651213
2001-02-05,中野区,3.4850768972262256,3.053415854533696,13.427058115769487
2001-02-05,杉並,2.345573839936097,3.053415854533696,7.56157150034069
2001-02-05,池袋,2.418903206306424,3.053415854533696,9.658818851747972
2001-02-05,北区,2.1777437104616233,3.053415854533696,10.14300100272437
2001-02-05,荒川区,2.161397663191502,3.053415854533696,12.111995705546663
2001-02-05,板橋区,4.4007237289280186,3.053415854533696,16.536316805022523
2001-02-05,練馬区,2.616801600271715,3.053415854533696,5.954056933163017
2001-02-05,足立,2.150962862795864,3.053415854533696,5.505885266885095
2001-02-05,葛飾区,0.5188019337960025,3.053415854533696,0.5887128420854371
2001-02-05,江戸川,0.17732901305194593,3.053415854533696,-0.31097740984763067
2001-02-12,千代田,1.490569042539844,1.559364364336926,0.8514036054547851
2001-02-12,中央区,0.7486051954978304,1.559364364336926,0.022179377571113504
2001-02-12,みなと,1.3315452024313028,1.559364364336926,7.26971283680858
2001-02-12,新宿区,1.4319175799296342,1.559364364336926,3.6320487844155807
2001-02-12,文京,1.4298334030273203,1.559364364336926,9.32915495002489
2001-02-12,台東,1.105438916519125,1.559364364336926,7.053109802482552
2001-02-12,墨田区,0.21355180577001723,1.559364364336926,0.11403940342969285
2001-02-12,江東区,0.10325364010486505,1.559364364336926,-0.03235879494804407
2001-02-12,品川区,0.07480488746410749,1.559364364336926,1.5903735970005974
2001-02-12,目黒区,0.11555115616573057,1.559364364336926,7.336626347995634
2001-02-12,大田区,0.13703845762017872,1.559364364336926,4.715579955320937
2001-02-12,世田谷,0.1418310849917974,1.559364364336926,5.96461221365345
2001-02-12,渋谷区,0.7767368773814954,1.559364364336926,5.611809822604192
2001-02-12,中野区,1.1109398982312446,1.559364364336926,19.3623800678381
